,CustomerID,Recency,Frequency,Monetary,Country,Cluster
1169,13923.0,54,20,351.13,United Kingdom,1
1170,13924.0,2,117,1838.8500000000001,United Kingdom,1
1171,13925.0,93,41,678.25,United Kingdom,1
1172,13926.0,23,11,223.85000000000002,United Kingdom,1
1173,13927.0,75,21,348.99,United Kingdom,1
1174,13928.0,11,27,464.57,United Kingdom,1
1175,13929.0,169,9,842.65,United Kingdom,2
1176,13930.0,58,17,337.34,United Kingdom,1
1177,13931.0,96,58,1237.53,United Kingdom,1
1178,13932.0,295,16,307.4,United Kingdom,2
1179,13933.0,109,23,608.7900000000001,United Kingdom,1
1180,13934.0,264,31,922.1,United Kingdom,2
1181,13936.0,180,26,376.58,United Kingdom,2
1182,13937.0,169,9,158.85,United Kingdom,2
1183,13938.0,35,7,71.66,United Kingdom,1
1184,13939.0,23,45,568.55,United Kingdom,1
1185,13940.0,17,49,839.14,United Kingdom,1
1186,13941.0,22,45,5112.96,United Kingdom,1
1187,13946.0,79,11,561.5699999999999,United Kingdom,1
1188,13947.0,65,5,90.6,United Kingdom,1
1189,13948.0,361,3,102.0,United Kingdom,2
1190,13949.0,3,160,2427.32,United Kingdom,1
1191,13950.0,11,35,745.06,United Kingdom,1
1192,13951.0,176,39,674.45,United Kingdom,2
1193,13952.0,218,137,3251.071,United Kingdom,2
1194,13953.0,7,20,3515.68,United Kingdom,1
1195,13954.0,2,25,439.92,United Kingdom,1
1196,13955.0,154,33,322.96,United Kingdom,2
1197,13956.0,5,152,1026.42,United Kingdom,1
1198,13959.0,79,92,598.2,United Kingdom,1
1199,13960.0,21,12,230.22,United Kingdom,1
1200,13962.0,22,11,169.55,United Kingdom,1
1201,13963.0,308,35,664.54,United Kingdom,2
1202,13967.0,146,2,80.7,United Kingdom,2
1203,13969.0,7,626,9053.94,United Kingdom,0
1204,13971.0,19,149,2758.26,United Kingdom,1
1205,13972.0,71,15,190.25,United Kingdom,1
1206,13973.0,287,11,264.7,United Kingdom,2
1207,13974.0,49,28,413.59000000000003,United Kingdom,1
1208,13975.0,31,338,2526.28,United Kingdom,0
1209,13976.0,207,10,357.98,United Kingdom,2
1210,13978.0,15,15,196.79000000000002,United Kingdom,1
1211,13979.0,73,54,869.87,United Kingdom,1
1212,13980.0,60,11,200.14,United Kingdom,1
1213,13982.0,39,111,1871.81,United Kingdom,1
1214,13983.0,30,107,2603.43,United Kingdom,1
1215,13984.0,27,16,920.51,United Kingdom,1
1216,13985.0,4,349,7060.13,United Kingdom,0
1217,13986.0,17,13,320.46,United Kingdom,1
1218,13988.0,20,234,4147.96,United Kingdom,1
1219,13989.0,66,41,1266.08,United Kingdom,1
1220,13990.0,213,16,311.3,United Kingdom,2
1221,13991.0,12,84,855.97,United Kingdom,1
1222,13992.0,30,5,76.8,United Kingdom,1
1223,13993.0,43,121,3466.36,United Kingdom,1
1224,13994.0,4,155,2313.14,United Kingdom,1
1225,13995.0,15,86,1393.69,United Kingdom,1
1226,13999.0,10,208,3901.81,United Kingdom,1
1227,14000.0,211,15,635.66,United Kingdom,2
1228,14001.0,46,39,2043.0800000000002,United Kingdom,1
1229,14002.0,134,47,529.73,United Kingdom,1
1230,14004.0,43,171,4582.64,United Kingdom,1
1231,14005.0,10,84,2874.72,United Kingdom,1
1232,14006.0,116,30,962.19,United Kingdom,1
1233,14009.0,198,42,695.61,United Kingdom,2
1234,14012.0,278,11,328.8,United Kingdom,2
1235,14013.0,110,34,473.02,United Kingdom,1
1236,14014.0,77,39,505.18,United Kingdom,1
1237,14015.0,53,20,917.34,United Kingdom,1
1238,14016.0,162,161,4341.21,EIRE,2
1239,14019.0,47,66,1421.61,United Kingdom,1
1240,14020.0,17,39,642.8,United Kingdom,1
1241,14021.0,155,22,631.9,United Kingdom,2
1242,14022.0,225,28,440.0,United Kingdom,2
1243,14023.0,7,31,584.07,United Kingdom,1
1244,14024.0,122,16,327.7,United Kingdom,1
1245,14027.0,61,6,104.82,United Kingdom,1
1246,14029.0,63,15,467.66,United Kingdom,1
1247,14030.0,18,243,2360.09,United Kingdom,1
1248,14031.0,7,250,17286.86,United Kingdom,0
1249,14032.0,2,143,2975.59,United Kingdom,1
1250,14034.0,22,89,651.8199999999999,United Kingdom,1
1251,14035.0,29,66,1428.02,United Kingdom,1
1252,14036.0,285,38,626.65,United Kingdom,2
1253,14037.0,176,28,147.20000000000002,United Kingdom,2
1254,14038.0,78,92,1560.38,United Kingdom,1
1255,14039.0,33,6,152.2,United Kingdom,1
1256,14040.0,41,235,3614.92,United Kingdom,1
1257,14041.0,266,21,141.41,United Kingdom,2
1258,14044.0,27,209,652.82,United Kingdom,1
1259,14045.0,109,6,1659.75,United Kingdom,1
1260,14046.0,284,14,154.99,United Kingdom,2
1261,14047.0,9,32,1308.6100000000001,United Kingdom,1
1262,14048.0,305,85,409.93,United Kingdom,2
1263,14049.0,17,488,5681.72,United Kingdom,0
1264,14050.0,32,54,746.36,United Kingdom,1
1265,14051.0,1,210,15610.390000000001,United Kingdom,0
1266,14052.0,20,56,225.36,United Kingdom,1
1267,14053.0,124,4,260.25,United Kingdom,1
1268,14054.0,65,6,92.46,United Kingdom,1
1269,14055.0,106,10,725.6400000000001,United Kingdom,1
1270,14056.0,1,1106,8214.65,United Kingdom,0
1271,14057.0,24,284,6217.96,United Kingdom,0
1272,14059.0,267,8,183.6,United Kingdom,2
1273,14060.0,5,202,6140.42,United Kingdom,1
1274,14062.0,10,111,10464.85,United Kingdom,1
1275,14064.0,29,80,1353.74,United Kingdom,1
1276,14066.0,267,7,152.55,United Kingdom,2
1277,14067.0,64,52,374.7,United Kingdom,1
1278,14068.0,320,24,265.85,United Kingdom,2
1279,14071.0,4,324,1438.82,United Kingdom,1
1280,14073.0,32,13,151.04,United Kingdom,1
1281,14075.0,5,43,942.26,United Kingdom,1
1282,14076.0,129,46,122.47,United Kingdom,1
1283,14077.0,41,42,499.41999999999996,United Kingdom,1
1284,14078.0,102,65,1049.37,United Kingdom,1
1285,14079.0,125,12,375.1,United Kingdom,1
1286,14080.0,33,4,45.599999999999994,United Kingdom,1
1287,14081.0,302,153,934.52,United Kingdom,2
1288,14082.0,365,29,182.25,United Kingdom,2
1289,14083.0,4,181,1018.43,United Kingdom,1
1290,14085.0,2,450,4448.54,United Kingdom,0
1291,14087.0,3,69,194.42,United Kingdom,1
1292,14088.0,10,589,50491.81,United Kingdom,0
1293,14089.0,57,14,161.0,United Kingdom,1
1294,14090.0,325,1,76.32000000000001,United Kingdom,2
1295,14092.0,8,214,4076.91,United Kingdom,1
1296,14093.0,12,105,442.85,United Kingdom,1
1297,14096.0,4,5111,65164.79,United Kingdom,3
1298,14098.0,37,21,147.35,United Kingdom,1
1299,14099.0,16,250,3104.17,United Kingdom,1
1300,14100.0,138,26,194.9,United Kingdom,1
1301,14101.0,74,35,5976.79,United Kingdom,1
1302,14102.0,5,79,1360.28,United Kingdom,1
1303,14104.0,155,21,216.20999999999998,United Kingdom,2
1304,14105.0,239,74,1266.23,United Kingdom,2
1305,14107.0,52,123,2703.23,United Kingdom,1
1306,14108.0,31,34,597.91,United Kingdom,1
1307,14109.0,73,9,144.2,United Kingdom,1
1308,14110.0,4,155,5683.15,United Kingdom,1
1309,14111.0,14,10,692.85,United Kingdom,1
1310,14112.0,23,160,2915.15,United Kingdom,1
1311,14113.0,4,34,1840.42,United Kingdom,1
1312,14114.0,274,15,386.53,United Kingdom,2
1313,14116.0,20,72,1382.74,United Kingdom,1
1314,14117.0,144,3,90.0,United Kingdom,1
1315,14121.0,4,159,2780.15,United Kingdom,1
1316,14124.0,84,5,419.58000000000004,United Kingdom,1
1317,14125.0,11,167,2740.43,United Kingdom,1
1318,14126.0,8,15,706.1300000000001,United Kingdom,1
1319,14127.0,123,44,709.71,United Kingdom,1
1320,14128.0,61,46,637.5,United Kingdom,1
1321,14129.0,2,52,1123.8600000000001,United Kingdom,1
1322,14130.0,319,67,483.86,United Kingdom,2
1323,14132.0,2,200,3586.0299999999997,United Kingdom,1
1324,14133.0,130,28,605.64,United Kingdom,1
1325,14135.0,2,134,4690.31,United Kingdom,1
1326,14138.0,2,47,982.3800000000001,United Kingdom,1
1327,14139.0,46,26,415.82,United Kingdom,1
1328,14140.0,4,66,935.05,United Kingdom,1
1329,14141.0,3,40,915.13,United Kingdom,1
1330,14142.0,373,22,311.81,United Kingdom,2
1331,14143.0,134,7,115.8,United Kingdom,1
1332,14145.0,47,11,3742.2,United Kingdom,1
1333,14146.0,9,210,4191.0,United Kingdom,1
1334,14147.0,78,5,483.4,United Kingdom,1
1335,14148.0,234,3,157.2,United Kingdom,2
1336,14149.0,221,28,446.62,United Kingdom,2
1337,14150.0,36,26,658.64,United Kingdom,1
1338,14152.0,75,49,621.29,United Kingdom,1
1339,14154.0,239,52,1345.62,United Kingdom,2
1340,14155.0,266,6,118.75,United Kingdom,2
1341,14156.0,10,1400,117379.63,EIRE,3
1342,14157.0,20,48,432.88,United Kingdom,1
1343,14158.0,40,41,507.66,United Kingdom,1
1344,14159.0,20,1204,4693.01,United Kingdom,0
1345,14161.0,216,108,1110.52,United Kingdom,2
1346,14162.0,174,25,289.36,United Kingdom,2
1347,14163.0,87,52,2445.91,United Kingdom,1
1348,14164.0,71,29,1631.77,United Kingdom,1
1349,14165.0,276,25,122.53999999999999,United Kingdom,2
1350,14167.0,39,52,574.84,United Kingdom,1
1351,14171.0,98,58,363.79,United Kingdom,1
1352,14173.0,11,29,450.84,United Kingdom,1
1353,14174.0,33,26,134.46,United Kingdom,1
1354,14175.0,60,149,3222.3,United Kingdom,1
1355,14176.0,297,31,576.9000000000001,United Kingdom,2
1356,14177.0,86,42,559.41,United Kingdom,1
1357,14178.0,9,327,1620.93,United Kingdom,1
1358,14179.0,41,165,719.78,United Kingdom,1
1359,14180.0,11,240,4748.52,United Kingdom,1
1360,14184.0,67,24,452.89,United Kingdom,1
1361,14185.0,331,3,197.65,United Kingdom,2
1362,14188.0,31,65,2054.36,United Kingdom,1
1363,14189.0,2,265,4654.08,United Kingdom,1
1364,14191.0,2,259,4684.76,United Kingdom,1
1365,14193.0,68,42,853.39,United Kingdom,1
1366,14194.0,5,579,11349.52,United Kingdom,0
1367,14195.0,202,7,1012.0,United Kingdom,2
1368,14196.0,107,6,335.52,United Kingdom,1
1369,14198.0,18,39,701.4,United Kingdom,1
1370,14199.0,218,2,185.39999999999998,United Kingdom,2
1371,14201.0,60,37,747.44,United Kingdom,1
1372,14204.0,2,44,161.03,United Kingdom,1
1373,14205.0,17,24,466.7,United Kingdom,1
1374,14206.0,239,20,328.15999999999997,United Kingdom,2
1375,14208.0,95,10,151.74,United Kingdom,1
1376,14209.0,11,87,2073.43,United Kingdom,1
1377,14210.0,106,102,1905.8400000000001,United Kingdom,1
1378,14211.0,53,112,2241.1,United Kingdom,1
1379,14212.0,90,9,1070.48,United Kingdom,1
1380,14214.0,31,67,1004.38,United Kingdom,1
1381,14215.0,12,108,1789.72,United Kingdom,1
1382,14216.0,3,59,1839.3,United Kingdom,1
1383,14217.0,2,100,2004.98,United Kingdom,1
1384,14218.0,43,12,169.48000000000002,United Kingdom,1
1385,14219.0,4,7,89.94,United Kingdom,1
1386,14220.0,247,21,632.4,United Kingdom,2
1387,14221.0,42,193,3432.8,United Kingdom,1
1388,14222.0,177,41,683.17,United Kingdom,2
1389,14223.0,92,60,991.13,United Kingdom,1
1390,14224.0,110,118,1050.12,United Kingdom,1
1391,14226.0,29,67,2232.19,United Kingdom,1
1392,14227.0,26,175,3350.96,United Kingdom,1
1393,14229.0,52,40,1547.2,United Kingdom,1
1394,14231.0,184,50,925.71,United Kingdom,2
1395,14232.0,43,115,2048.07,United Kingdom,1
1396,14233.0,49,35,1462.72,United Kingdom,1
1397,14234.0,22,159,775.46,United Kingdom,1
1398,14235.0,75,79,3144.86,United Kingdom,1
1399,14236.0,81,15,490.86,United Kingdom,1
1400,14237.0,373,9,161.0,United Kingdom,2
1401,14238.0,326,8,146.85,United Kingdom,2
1402,14239.0,43,112,2380.85,United Kingdom,1
1403,14240.0,30,42,890.34,United Kingdom,1
1404,14241.0,184,10,213.70000000000002,United Kingdom,2
1405,14242.0,235,16,280.55,United Kingdom,2
1406,14243.0,9,141,2588.77,United Kingdom,1
1407,14245.0,220,108,1693.45,United Kingdom,2
1408,14246.0,111,75,1474.06,United Kingdom,1
1409,14247.0,278,20,136.76999999999998,United Kingdom,2
1410,14248.0,318,8,302.58,United Kingdom,2
1411,14250.0,7,111,1904.05,United Kingdom,1
1412,14251.0,2,78,2879.7000000000003,United Kingdom,1
1413,14256.0,260,53,969.0600000000001,United Kingdom,2
1414,14257.0,64,106,3099.7200000000003,United Kingdom,1
1415,14258.0,9,111,12669.98,United Kingdom,1
1416,14259.0,142,5,120.0,United Kingdom,1
1417,14261.0,51,52,1163.45,United Kingdom,1
1418,14262.0,8,143,2618.23,United Kingdom,1
1419,14264.0,155,17,333.97,United Kingdom,2
1420,14265.0,109,31,530.18,Unspecified,1
1421,14267.0,163,55,1516.24,United Kingdom,2
1422,14270.0,332,29,492.65000000000003,United Kingdom,2
1423,14271.0,226,10,112.32,United Kingdom,2
1424,14272.0,74,33,437.96,United Kingdom,1
1425,14273.0,51,29,559.97,United Kingdom,1
1426,14276.0,99,64,1119.74,United Kingdom,1
1427,14277.0,15,225,4216.2,France,1
1428,14280.0,197,8,134.04,United Kingdom,2
1429,14282.0,3,156,3729.34,United Kingdom,1
1430,14284.0,31,32,595.25,United Kingdom,1
1431,14285.0,21,27,1910.01,United Kingdom,1
1432,14286.0,24,280,4628.75,United Kingdom,1
1433,14287.0,8,9,176.63,United Kingdom,1
1434,14288.0,213,16,426.6,United Kingdom,2
1435,14289.0,9,47,911.26,United Kingdom,1
1436,14290.0,11,101,2314.65,United Kingdom,1
1437,14291.0,2,237,3883.25,United Kingdom,1
1438,14292.0,8,100,4871.93,United Kingdom,1
1439,14293.0,3,61,1046.56,United Kingdom,1
1440,14295.0,40,5,166.20000000000002,United Kingdom,1
1441,14297.0,18,62,1305.33,United Kingdom,1
1442,14298.0,8,1637,51527.3,United Kingdom,0
1443,14299.0,8,143,3965.62,United Kingdom,1
1444,14300.0,19,3,43.2,United Kingdom,1
1445,14301.0,117,13,640.14,United Kingdom,1
1446,14304.0,223,17,383.45,United Kingdom,2
1447,14305.0,71,105,1858.96,United Kingdom,1
1448,14306.0,51,33,2093.32,United Kingdom,1
1449,14307.0,89,180,2995.72,United Kingdom,1
1450,14309.0,8,117,2352.53,United Kingdom,1
1451,14311.0,243,20,310.26,United Kingdom,2
1452,14312.0,47,87,1611.59,United Kingdom,1
1453,14314.0,107,8,120.0,United Kingdom,1
1454,14315.0,45,101,2481.13,United Kingdom,1
1455,14317.0,65,24,508.58000000000004,United Kingdom,1
1456,14320.0,207,31,477.79,United Kingdom,2
1457,14321.0,11,123,1530.75,United Kingdom,1
1458,14323.0,115,36,605.0600000000001,United Kingdom,1
1459,14326.0,242,8,183.85,United Kingdom,2
1460,14327.0,163,12,311.65,United Kingdom,2
1461,14329.0,17,259,5014.84,United Kingdom,1
1462,14331.0,124,28,462.65999999999997,United Kingdom,1
1463,14332.0,23,26,866.31,United Kingdom,1
1464,14333.0,68,15,415.2,United Kingdom,1
1465,14334.0,17,162,2552.21,United Kingdom,1
1466,14335.0,16,63,468.26,Germany,1
1467,14336.0,17,90,1614.91,United Kingdom,1
1468,14338.0,161,31,588.22,United Kingdom,2
1469,14339.0,243,14,309.52,United Kingdom,2
1470,14340.0,219,6,134.7,United Kingdom,2
1471,14341.0,45,129,2182.28,United Kingdom,1
1472,14342.0,21,21,668.5600000000001,United Kingdom,1
1473,14344.0,127,71,889.9300000000001,United Kingdom,1
1474,14345.0,39,6,108.97999999999999,United Kingdom,1
1475,14346.0,121,60,1021.58,United Kingdom,1
1476,14348.0,260,18,409.57,United Kingdom,2
1477,14349.0,10,31,133.5,United Kingdom,1
1478,14350.0,274,18,282.93,United Kingdom,2
1479,14351.0,165,1,51.0,United Kingdom,2
1480,14352.0,157,47,1078.96,United Kingdom,2
1481,14353.0,215,6,90.6,United Kingdom,2
1482,14354.0,6,9,163.62,United Kingdom,1
1483,14355.0,366,11,174.4,United Kingdom,2
1484,14356.0,80,33,701.23,United Kingdom,1
1485,14357.0,43,41,225.77,United Kingdom,1
1486,14359.0,19,55,912.18,United Kingdom,1
1487,14360.0,32,118,2128.23,United Kingdom,1
1488,14362.0,22,41,161.2,United Kingdom,1
1489,14364.0,109,69,3717.35,United Kingdom,1
1490,14367.0,8,524,9261.52,United Kingdom,0
1491,14368.0,320,8,155.0,United Kingdom,2
1492,14371.0,295,4,100.5,United Kingdom,2
1493,14373.0,358,4,76.55,United Kingdom,2
1494,14375.0,185,75,257.68,United Kingdom,2
1495,14377.0,191,11,617.05,United Kingdom,2
1496,14379.0,44,46,348.1,United Kingdom,1
1497,14381.0,52,56,202.68,United Kingdom,1
1498,14382.0,26,131,626.0699999999999,United Kingdom,1
1499,14383.0,38,59,1247.69,United Kingdom,1
1500,14385.0,9,14,202.11,United Kingdom,1
1501,14386.0,297,7,142.4,United Kingdom,2
1502,14387.0,33,140,1770.56,United Kingdom,1
1503,14388.0,10,186,3212.84,United Kingdom,1
1504,14389.0,65,45,1043.46,United Kingdom,1
1505,14390.0,10,286,4652.82,United Kingdom,1
1506,14393.0,218,5,67.95,United Kingdom,2
1507,14395.0,2,350,3507.71,United Kingdom,0
1508,14396.0,65,73,487.99,United Kingdom,1
1509,14397.0,3,87,2612.96,United Kingdom,1
1510,14400.0,149,25,574.7,United Kingdom,2
1511,14401.0,4,182,4051.48,United Kingdom,1
1512,14403.0,130,20,1475.81,United Kingdom,1
1513,14404.0,34,103,1474.32,United Kingdom,1
1514,14406.0,119,8,156.75,United Kingdom,1
1515,14407.0,107,73,2157.73,United Kingdom,1
1516,14408.0,11,107,2606.53,United Kingdom,1
1517,14409.0,71,54,2059.4500000000003,United Kingdom,1
1518,14410.0,92,193,1105.07,United Kingdom,1
1519,14411.0,311,14,1063.0,United Kingdom,2
1520,14412.0,43,43,770.03,United Kingdom,1
1521,14413.0,362,23,122.7,United Kingdom,2
1522,14414.0,92,97,1496.98,United Kingdom,1
1523,14415.0,1,590,5900.28,United Kingdom,0
1524,14416.0,22,14,490.22,United Kingdom,1
1525,14418.0,4,124,1937.25,United Kingdom,1
1526,14419.0,11,206,1058.06,United Kingdom,1
1527,14420.0,99,29,387.52,United Kingdom,1
1528,14421.0,57,27,813.11,United Kingdom,1
1529,14422.0,1,222,4263.64,United Kingdom,1
1530,14423.0,218,3,265.2,United Kingdom,2
1531,14424.0,18,1,322.08,United Kingdom,1
1532,14426.0,24,224,4481.67,United Kingdom,1
1533,14427.0,50,17,363.34000000000003,United Kingdom,1
1534,14428.0,7,144,1244.83,United Kingdom,1
1535,14431.0,303,17,470.36,United Kingdom,2
1536,14432.0,10,382,2255.51,United Kingdom,0
1537,14434.0,22,12,1372.8,United Kingdom,1
1538,14436.0,99,9,89.06,United Kingdom,1
1539,14437.0,366,5,63.0,United Kingdom,2
1540,14438.0,306,9,131.9,United Kingdom,2
1541,14439.0,320,32,2661.24,Greece,2
1542,14440.0,8,55,2357.6800000000003,United Kingdom,1
1543,14441.0,1,51,1712.89,United Kingdom,1
1544,14442.0,205,63,1589.82,Channel Islands,2
1545,14443.0,54,93,1420.2,United Kingdom,1
1546,14446.0,1,293,1039.58,United Kingdom,1
1547,14447.0,19,70,1163.23,United Kingdom,1
1548,14448.0,9,20,375.35,United Kingdom,1
1549,14449.0,19,258,907.1,United Kingdom,1
1550,14450.0,181,40,483.25,United Kingdom,2
1551,14451.0,60,109,662.59,United Kingdom,1
1552,14452.0,11,62,264.44,United Kingdom,1
1553,14453.0,190,22,119.93,United Kingdom,2
1554,14456.0,5,970,3062.4,United Kingdom,0
1555,14457.0,311,4,113.64,United Kingdom,2
1556,14459.0,155,37,1837.92,United Kingdom,2
1557,14460.0,110,16,434.34,United Kingdom,1
1558,14461.0,148,180,2103.06,United Kingdom,1
1559,14462.0,66,240,2004.02,United Kingdom,1
1560,14463.0,98,6,529.62,United Kingdom,1
1561,14465.0,247,130,1058.6200000000001,United Kingdom,2
1562,14466.0,29,72,2272.4,United Kingdom,1
1563,14467.0,18,90,598.76,United Kingdom,1
1564,14470.0,12,43,461.19,United Kingdom,1
1565,14472.0,104,281,1936.84,United Kingdom,1
1566,14473.0,74,7,234.34000000000003,United Kingdom,1
1567,14474.0,46,29,547.66,United Kingdom,1
1568,14475.0,72,42,925.85,United Kingdom,1
1569,14476.0,257,19,215.7,United Kingdom,2
1570,14477.0,20,10,1309.6,United Kingdom,1
1571,14479.0,254,18,316.25,United Kingdom,2
1572,14480.0,11,13,279.05,United Kingdom,1
1573,14481.0,165,30,636.51,United Kingdom,2
1574,14482.0,18,144,2068.15,United Kingdom,1
1575,14483.0,282,9,137.1,United Kingdom,2
1576,14484.0,50,14,321.92,United Kingdom,1
1577,14485.0,39,47,165.75,United Kingdom,1
1578,14487.0,27,144,1196.33,United Kingdom,1
1579,14488.0,68,46,1064.28,United Kingdom,1
1580,14489.0,207,30,463.38,United Kingdom,2
1581,14491.0,175,17,340.93,United Kingdom,2
1582,14493.0,7,120,2383.2400000000002,United Kingdom,1
1583,14494.0,26,7,139.56,United Kingdom,1
1584,14495.0,51,6,123.8,United Kingdom,1
1585,14496.0,312,19,538.8100000000001,United Kingdom,2
1586,14497.0,309,29,475.37,United Kingdom,2
1587,14498.0,43,193,1957.32,United Kingdom,1
1588,14499.0,26,194,815.32,United Kingdom,1
1589,14500.0,88,7,356.85,United Kingdom,1
1590,14501.0,184,10,251.21,United Kingdom,2
1591,14502.0,20,624,2470.67,United Kingdom,0
1592,14503.0,3,164,3543.26,United Kingdom,1
1593,14504.0,47,107,673.26,United Kingdom,1
1594,14505.0,17,799,5905.64,United Kingdom,0
1595,14506.0,17,316,2012.17,United Kingdom,1
1596,14507.0,24,96,1383.18,United Kingdom,1
1597,14508.0,22,57,276.42,United Kingdom,1
1598,14511.0,11,68,1314.81,United Kingdom,1
1599,14512.0,188,23,275.28,United Kingdom,2
1600,14513.0,101,12,455.59000000000003,United Kingdom,1
1601,14514.0,61,73,1055.35,United Kingdom,1
1602,14515.0,18,101,2102.09,United Kingdom,1
1603,14517.0,33,18,330.45,United Kingdom,1
1604,14518.0,64,16,174.37,United Kingdom,1
1605,14520.0,2,4,270.6,United Kingdom,1
1606,14522.0,24,17,974.54,United Kingdom,1
1607,14523.0,108,12,241.09,United Kingdom,1
1608,14524.0,32,203,1867.68,United Kingdom,1
1609,14525.0,20,291,4332.2,United Kingdom,1
1610,14527.0,3,972,8508.82,United Kingdom,0
1611,14528.0,37,18,364.21999999999997,United Kingdom,1
1612,14529.0,60,229,620.04,United Kingdom,1
1613,14530.0,26,216,2925.91,United Kingdom,1
1614,14532.0,236,64,932.85,United Kingdom,2
1615,14533.0,25,62,1949.72,United Kingdom,1
1616,14534.0,3,519,4447.05,United Kingdom,0
1617,14535.0,60,330,2864.19,United Kingdom,1
1618,14536.0,260,19,171.8,United Kingdom,2
1619,14537.0,58,10,355.56,United Kingdom,1
1620,14538.0,65,19,388.25,United Kingdom,1
1621,14539.0,16,32,537.48,United Kingdom,1
1622,14540.0,10,76,996.26,United Kingdom,1
1623,14541.0,59,111,1461.65,United Kingdom,1
1624,14542.0,186,5,103.25,United Kingdom,2
1625,14543.0,29,72,3630.33,United Kingdom,1
1626,14544.0,24,114,2024.45,United Kingdom,1
1627,14546.0,5,399,2578.09,United Kingdom,0
1628,14547.0,4,366,4007.54,United Kingdom,0
1629,14548.0,151,4,652.8,United Kingdom,2
1630,14549.0,311,56,289.24,United Kingdom,2
1631,14550.0,11,48,765.62,United Kingdom,1
1632,14551.0,18,10,186.23,United Kingdom,1
1633,14552.0,152,58,165.07,United Kingdom,2
1634,14553.0,19,113,859.27,United Kingdom,1
1635,14554.0,10,216,2381.04,United Kingdom,1
1636,14555.0,57,21,324.14,United Kingdom,1
1637,14557.0,85,16,788.38,United Kingdom,1
1638,14560.0,7,74,2237.77,United Kingdom,1
1639,14561.0,76,69,1080.76,United Kingdom,1
1640,14562.0,4,423,5074.77,United Kingdom,0
1641,14565.0,96,127,3099.12,United Kingdom,1
1642,14566.0,111,4,1432.0,Channel Islands,1
1643,14567.0,57,33,1530.3600000000001,United Kingdom,1
1644,14569.0,1,12,227.39,United Kingdom,1
1645,14570.0,281,29,218.06,United Kingdom,2
1646,14572.0,3,270,2832.84,United Kingdom,1
1647,14573.0,180,235,1653.42,United Kingdom,2
1648,14576.0,372,1,35.400000000000006,United Kingdom,2
1649,14577.0,13,123,859.71,United Kingdom,1
1650,14578.0,3,24,168.63,United Kingdom,1
1651,14581.0,17,17,138.6,United Kingdom,1
1652,14582.0,41,6,114.11,United Kingdom,1
1653,14583.0,6,330,1052.55,United Kingdom,1
1654,14584.0,169,100,1042.26,United Kingdom,2
1655,14585.0,50,29,157.05,United Kingdom,1
1656,14586.0,277,19,237.36,United Kingdom,2
1657,14587.0,19,383,1601.14,United Kingdom,0
1658,14589.0,372,3,39.75,United Kingdom,2
1659,14591.0,15,197,1447.14,United Kingdom,1
1660,14592.0,35,164,570.46,United Kingdom,1
1661,14593.0,22,152,617.99,United Kingdom,1
1662,14594.0,7,53,379.83,United Kingdom,1
1663,14595.0,20,102,1740.6,United Kingdom,1
1664,14597.0,11,55,883.15,United Kingdom,1
1665,14598.0,44,50,221.97,United Kingdom,1
1666,14600.0,306,25,393.33000000000004,United Kingdom,2
1667,14601.0,11,7,213.96,United Kingdom,1
1668,14603.0,275,2,660.0,United Kingdom,2
1669,14606.0,1,2700,12156.65,United Kingdom,0
1670,14607.0,16,86,16569.5,United Kingdom,1
1671,14608.0,4,20,1785.15,United Kingdom,1
1672,14609.0,72,4,601.56,United Kingdom,1
1673,14616.0,243,3,406.08000000000004,United Kingdom,2
1674,14618.0,9,16,553.44,United Kingdom,1
1675,14619.0,246,20,394.44,United Kingdom,2
1676,14620.0,206,26,412.78000000000003,United Kingdom,2
1677,14621.0,1,92,1788.3600000000001,United Kingdom,1
1678,14622.0,185,21,320.58000000000004,United Kingdom,2
1679,14623.0,32,134,889.25,United Kingdom,1
1680,14624.0,57,13,225.85,United Kingdom,1
1681,14625.0,196,53,899.63,United Kingdom,2
1682,14626.0,24,122,2791.27,United Kingdom,1
1683,14628.0,91,24,671.96,United Kingdom,1
1684,14629.0,4,152,959.01,United Kingdom,1
1685,14631.0,51,41,1006.98,United Kingdom,1
1686,14632.0,263,8,114.56,United Kingdom,2
1687,14633.0,266,20,344.90000000000003,United Kingdom,2
1688,14636.0,36,28,609.85,United Kingdom,1
1689,14638.0,51,16,443.6,United Kingdom,1
1690,14639.0,52,172,2984.49,United Kingdom,1
1691,14640.0,24,106,2125.08,United Kingdom,1
1692,14641.0,22,7,110.46,United Kingdom,1
1693,14642.0,59,2,96.12,United Kingdom,1
1694,14643.0,170,31,693.8100000000001,United Kingdom,2
1695,14644.0,68,26,830.76,United Kingdom,1
1696,14645.0,157,30,597.09,United Kingdom,2
1697,14646.0,2,2076,280206.02,Netherlands,3
1698,14647.0,201,30,243.22,United Kingdom,2
1699,14649.0,5,199,1417.29,United Kingdom,1
1700,14651.0,67,102,654.6,United Kingdom,1
1701,14652.0,77,29,114.18,United Kingdom,1
1702,14653.0,1,237,1947.55,United Kingdom,1
1703,14655.0,8,49,1932.23,United Kingdom,1
1704,14656.0,169,80,291.05,United Kingdom,2
1705,14657.0,18,126,848.22,United Kingdom,1
1706,14658.0,5,29,247.15,United Kingdom,1
1707,14659.0,9,253,2529.93,United Kingdom,1
1708,14660.0,87,30,285.74,United Kingdom,1
